"","R","SPT","SEX","AGE","MARITAL","RACE1","RACE2","RACE3","EDU1","EDU2","EDU3","EDU4","INCOME","EXPEND","NWORTH"
"41",1,1,2,-0.786534243236656,1,0,1,0,1,0,0,0,-0.321859524253368,-2.07322092986678,-9.21034037197618
"43",1,0,2,-0.886534243236656,1,1,0,0,0,1,0,0,2.20121659860576,-1.33477774567034,-9.21034037197618
"44",1,0,1,1.61346575676334,1,1,0,0,0,0,0,1,1.82383936269147,-1.11551431657301,-9.21034037197618
"45",1,1,2,-0.986534243236656,2,1,0,0,0,1,0,0,0.796425530013447,-0.875708758156588,-9.21034037197618
"46",1,0,1,-0.186534243236656,3,1,0,0,0,0,1,0,0.955511445027436,-1.33503106718235,-9.21034037197618
"47",1,1,2,0.713465756763344,4,1,0,0,1,0,0,0,0.349247428109936,-0.938600248794016,-9.21034037197618
"48",1,1,2,-1.48653424323666,1,1,0,0,0,1,0,0,-0.148964153139958,-1.31211496294564,-9.21034037197618
"51",1,1,2,-2.28653424323666,5,0,1,0,0,0,0,1,1.70474809223843,-1.20800870429146,-9.21034037197618
"52",1,1,1,-0.386534243236656,1,1,0,0,0,0,0,1,1.6094379124341,0.395684096253059,-9.21034037197618
"53",1,1,2,-1.58653424323666,4,1,0,0,0,1,0,0,0.518793793415168,-1.13266040280768,-9.21034037197618
"54",1,0,1,-1.58653424323666,5,0,1,0,0,1,0,0,-1.24063678869753,-2.50103603171788,-9.21034037197618
"55",1,0,1,-1.58653424323666,5,0,0,1,0,1,0,0,0.78845736036427,-2.39479172379269,-9.21034037197618
"56",1,1,1,0.513465756763344,1,1,0,0,0,1,0,0,1.00063188030791,-0.28340235020826,-9.21034037197618
"57",1,0,1,0.0134657567633445,1,1,0,0,0,0,0,1,2.69462718077007,1.15888965019667,-9.21034037197618
"58",1,0,2,-0.686534243236656,3,0,1,0,0,1,0,0,1.2947271675944,0.5173741373707,-9.21034037197618
"59",1,1,1,0.613465756763344,1,1,0,0,0,1,0,0,1.14084129288582,-2.29312993422329,-9.21034037197618
"60",1,1,1,0.813465756763344,1,1,0,0,1,0,0,0,1.94591014905531,-0.922602282874054,-9.21034037197618
"61",1,1,1,-0.986534243236656,1,1,0,0,0,0,0,1,1.98651726334761,0.239174368386737,-9.21034037197618
"63",1,1,1,-0.586534243236656,1,1,0,0,0,0,1,0,1.79259245553195,-0.0272941185745453,-9.21034037197618
"66",1,0,1,-0.386534243236656,1,1,0,0,0,1,0,0,-0.801177924773651,-0.17138161675562,-9.21034037197618
"67",1,0,1,-0.686534243236656,3,1,0,0,0,1,0,0,0.470003629245736,-0.323378337110055,-9.21034037197618
"68",1,0,1,-1.78653424323666,1,1,0,0,0,0,0,1,1.64865862558738,-1.19572911046773,-9.21034037197618
"69",1,1,2,0.713465756763344,1,1,0,0,0,1,0,0,1.68639895357023,-0.0234989502887622,-9.21034037197618
"70",1,1,1,-1.98653424323666,1,1,0,0,0,0,1,0,1.20146967410782,-0.721238060726471,-9.21034037197618
"71",1,0,2,-1.78653424323666,5,1,0,0,0,0,0,1,0.53062825106217,-1.82500604234558,-9.21034037197618
"72",1,0,2,0.713465756763344,1,1,0,0,0,0,1,0,2.08740971132901,-1.02371356709628,-9.21034037197618
"73",1,1,2,-1.08653424323666,1,1,0,0,0,0,0,1,2.35042242240821,-0.534207989687878,-9.21034037197618
"74",1,1,1,1.11346575676334,1,1,0,0,0,0,0,1,2.20831836860072,-0.966115815137658,-9.21034037197618
"75",1,1,1,0.113465756763344,1,1,0,0,0,1,0,0,1.79658115950727,-0.114917146243339,-9.21034037197618
"76",1,0,1,-0.486534243236656,1,1,0,0,1,0,0,0,1.88706964903238,-0.151520807641242,-9.21034037197618
"77",1,1,1,-1.48653424323666,5,1,0,0,0,0,1,0,1.52605630349505,-1.45527567553077,-9.21034037197618
"78",1,0,1,-0.186534243236656,1,1,0,0,0,1,0,0,1.04521151194099,-1.8301365175666,-9.21034037197618
"80",1,1,2,1.01346575676334,1,0,1,0,0,0,1,0,0.887150242127738,-1.2381675024131,-9.21034037197618
"81",1,0,2,-0.086534243236656,3,1,0,0,0,0,1,0,3.161962557448,0.761259964216523,-9.21034037197618
"82",1,1,1,-1.98653424323666,1,1,0,0,0,1,0,0,0.993251773010283,-1.79536594474991,-9.21034037197618
"83",1,0,1,-1.18653424323666,5,1,0,0,0,0,1,0,0.918288734536828,-0.255107330821608,-9.21034037197618
"84",1,0,1,-1.98653424323666,5,0,1,0,0,1,0,0,1.58923520511658,-0.545287677321093,-9.21034037197618
"85",1,1,1,-1.38653424323666,5,1,0,0,0,0,0,1,1.60482729987642,-0.343723463335406,-9.21034037197618
"86",1,1,1,-1.48653424323666,5,1,0,0,0,0,1,0,1.38629436111989,-0.409586087692468,-9.21034037197618
"87",1,1,1,0.313465756763344,1,1,0,0,0,1,0,0,1.68639895357023,-0.634626738035663,-9.21034037197618
"90",1,0,1,-1.88653424323666,5,1,0,0,0,1,0,0,1.79315849014176,0.128800080096534,-9.21034037197618
"91",1,0,1,0.0134657567633445,1,1,0,0,0,0,0,1,2.1701959049483,0.507178982845793,-9.21034037197618
"93",1,1,2,-0.986534243236656,5,1,0,0,0,0,1,0,0.854415328156068,-0.317522914462802,-9.21034037197618
"94",1,1,1,0.513465756763344,1,1,0,0,0,1,0,0,2.68988623047454,1.134558849553,-9.21034037197618
"95",1,1,1,-1.58653424323666,5,1,0,0,0,0,1,0,1.30019166206648,-2.07015146835266,-9.21034037197618
"98",1,1,2,1.01346575676334,2,0,1,0,0,1,0,0,0,-2.35265103562285,-9.21034037197618
"99",1,0,1,-0.386534243236656,1,1,0,0,1,0,0,0,1.28093384546206,-0.51049234597587,-9.21034037197618
"100",1,0,2,-0.086534243236656,2,1,0,0,0,1,0,0,0.681074599325676,-1.0591512197872,-9.21034037197618
"101",1,1,1,-2.08653424323666,2,1,0,0,0,1,0,0,-0.916290731874155,-1.05850254774023,-9.21034037197618
"102",1,1,1,-0.586534243236656,1,1,0,0,0,0,1,0,1.67008135760279,-1.34691339157758,-9.21034037197618
"103",1,0,2,-1.08653424323666,1,1,0,0,0,0,0,1,0.794800834286445,0.225760125097364,-9.21034037197618
"105",1,1,1,-1.38653424323666,1,1,0,0,0,0,1,0,0.683096844706444,-0.543047552315908,-9.21034037197618
"106",1,0,2,0.813465756763344,1,1,0,0,0,0,1,0,1.75825439067066,0.100410785931913,-9.21034037197618
"107",1,1,1,1.11346575676334,1,1,0,0,1,0,0,0,-2.94503915923847,-1.363750396685,-9.21034037197618
"109",1,1,1,-0.386534243236656,1,1,0,0,0,0,1,0,2.12823170584927,0.325254791389017,-9.21034037197618
"110",1,0,1,1.31346575676334,1,1,0,0,0,0,1,0,2.16905370036952,0.228595327340287,-9.21034037197618
"111",1,0,1,-0.186534243236656,1,0,0,1,0,1,0,0,0.599275964949875,-1.477459794266,-9.21034037197618
"113",1,1,2,-2.18653424323666,5,0,1,0,0,1,0,0,-0.958415658174826,-0.729811164931537,-9.21034037197618
"115",1,1,2,-0.686534243236656,1,1,0,0,0,0,1,0,2.02287119019144,-1.32347608124926,-9.21034037197618
"116",1,1,2,0.713465756763344,3,1,0,0,0,1,0,0,1.1955877477915,-1.43223359306134,-9.21034037197618
"117",1,1,1,-2.28653424323666,5,1,0,0,0,0,0,1,1.94591014905531,-0.770940022746668,-9.21034037197618
"118",1,1,1,1.61346575676334,1,1,0,0,0,0,1,0,1.53948743973628,0.055188697443882,-9.21034037197618
"119",1,0,2,1.31346575676334,2,1,0,0,0,1,0,0,0.0344014267173323,-1.25784250251259,-9.21034037197618
"120",1,1,1,-0.686534243236656,1,1,0,0,0,1,0,0,1.77688268999762,-1.3116407949725,-9.21034037197618
"121",1,1,1,0.413465756763344,1,1,0,0,0,1,0,0,1.56924072268269,0.388871526313271,-9.21034037197618
"122",1,0,1,-2.08653424323666,1,1,0,0,0,0,0,1,1.96150224381515,0.245883038283699,-9.21034037197618
"123",1,0,2,0.413465756763344,1,1,0,0,1,0,0,0,-0.0512932943875506,-1.43625519625726,-9.21034037197618
"125",1,1,2,-0.986534243236656,5,1,0,0,0,0,0,1,1.16782735768958,-1.74106637392394,-9.21034037197618
"126",1,0,2,0.113465756763344,1,0,1,0,1,0,0,0,0.0567583338186089,-0.795807633558786,-9.21034037197618
"127",1,1,1,0.313465756763344,1,1,0,0,0,1,0,0,2.13372847565361,-0.547835449399891,-9.21034037197618
"128",1,1,2,-0.886534243236656,1,1,0,0,0,1,0,0,1.33762918913861,-1.64930551877767,-9.21034037197618
"129",1,0,1,1.11346575676334,1,0,0,1,0,0,1,0,1.4655675420144,-1.8600918660193,-9.21034037197618
"130",1,1,2,-0.786534243236656,3,1,0,0,1,0,0,0,-0.433864582629862,-1.96897408865386,-9.21034037197618
"131",1,0,1,-1.18653424323666,1,1,0,0,1,0,0,0,0.462664261858972,-0.911361226873072,-9.21034037197618
"132",1,0,1,-1.68653424323666,1,1,0,0,0,1,0,0,0.220580268911045,-0.395564283430902,-9.21034037197618
"133",1,1,1,-0.486534243236656,1,1,0,0,0,1,0,0,1.63516413700498,0.440262591650338,-9.21034037197618
"134",1,1,1,0.613465756763344,1,1,0,0,0,0,1,0,2.66130793855008,-0.625540739056367,-9.21034037197618
"135",1,1,1,-2.28653424323666,1,1,0,0,1,0,0,0,1.01884732019925,-2.04787830306184,-9.21034037197618
"136",1,0,1,-2.08653424323666,1,1,0,0,0,0,1,0,1.30171638464459,-0.415616464215555,-9.21034037197618
"137",1,0,2,-0.286534243236656,3,0,1,0,0,0,1,0,0.53062825106217,-1.888876257968,-9.21034037197618
"141",1,1,1,-1.28653424323666,1,1,0,0,0,1,0,0,1.42863520160942,-0.0929379956592691,-9.21034037197618
"142",1,0,1,-1.18653424323666,1,1,0,0,0,0,1,0,2.14018380363522,0.532567545884394,-9.21034037197618
"143",1,0,1,-1.78653424323666,1,1,0,0,0,0,0,1,2.14006616349627,-0.134331712795292,-9.21034037197618
"144",1,0,1,-0.986534243236656,1,1,0,0,0,1,0,0,0.470003629245736,-1.35363357888034,-9.21034037197618
"146",1,0,1,-0.286534243236656,1,1,0,0,0,1,0,0,1.45395300959371,0.0661154022068601,-9.21034037197618
"147",1,1,1,0.0134657567633445,1,1,0,0,1,0,0,0,1.33762918913861,-0.74950591422933,-9.21034037197618
"148",1,1,1,-1.48653424323666,1,1,0,0,0,1,0,0,1.47228855428675,-1.50170521263122,-9.21034037197618
"149",1,1,1,-0.286534243236656,1,1,0,0,1,0,0,0,2.24070968927596,-1.63121497063677,-9.21034037197618
"151",1,1,2,-0.286534243236656,1,0,1,0,0,1,0,0,0.765467842139571,-1.75326018932209,-9.21034037197618
"153",1,1,1,-0.086534243236656,1,1,0,0,0,1,0,0,0.693147180559945,-1.65382526571562,-9.21034037197618
"154",1,1,1,-0.686534243236656,1,1,0,0,0,0,1,0,1.90210752639692,-1.30005549243798,-9.21034037197618
"157",1,0,1,-1.18653424323666,5,1,0,0,0,1,0,0,1.9467669247753,-0.933458076081041,-9.21034037197618
"158",1,0,2,-1.48653424323666,5,1,0,0,0,1,0,0,0.8754687373539,-0.547230305659791,-9.21034037197618
"159",1,1,1,-1.68653424323666,5,1,0,0,0,0,0,1,1.87180217690159,-0.3745843644823,-9.21034037197618
"161",1,0,2,0.213465756763344,1,1,0,0,0,1,0,0,-0.143408583295356,-0.523742015699218,-9.21034037197618
"162",1,1,1,0.213465756763344,1,1,0,0,0,0,1,0,2.53350631962406,1.52133503015106,-9.21034037197618
"163",1,1,1,-0.386534243236656,1,1,0,0,1,0,0,0,1.5810384379124,-1.02345843506769,-9.21034037197618
"164",1,0,2,-1.28653424323666,1,1,0,0,0,0,0,1,2.18154676461699,-0.616525697066989,-9.21034037197618
"168",1,0,2,-0.986534243236656,1,0,1,0,0,0,0,1,0.936093359170335,-1.01806969672677,-9.21034037197618
"169",1,1,1,-1.18653424323666,1,1,0,0,0,0,0,1,1.96758776815551,0.894978564435339,-9.21034037197618
"170",1,0,1,-0.886534243236656,3,1,0,0,1,0,0,0,0.503438405331973,-2.56308438759943,-9.21034037197618
"171",1,1,1,0.413465756763344,1,1,0,0,0,0,0,1,2.70805020110221,-0.859844946893846,-9.21034037197618
"172",1,1,2,0.513465756763344,1,0,1,0,0,1,0,0,1.70183476170007,0.351114513358083,-9.21034037197618
"173",1,0,2,-0.286534243236656,1,1,0,0,0,0,1,0,1.78632807923085,-1.01548971327535,-9.21034037197618
"174",1,0,1,-1.08653424323666,5,1,0,0,0,1,0,0,0.336472236621213,-2.18724949431414,-9.21034037197618
"178",1,0,1,-1.28653424323666,1,1,0,0,0,1,0,0,0.905634151685626,-1.61601786290556,-9.21034037197618
"179",1,1,2,-0.386534243236656,3,1,0,0,0,0,1,0,1.86655767930324,-0.0518987407911354,-9.21034037197618
"180",1,1,1,-0.286534243236656,4,0,1,0,0,0,0,1,1.64865862558738,-0.991463382134985,-9.21034037197618
"181",1,0,1,-0.986534243236656,3,1,0,0,0,0,0,1,1.39995068756738,-1.53042171605844,-9.21034037197618
"182",1,1,1,0.513465756763344,1,1,0,0,0,1,0,0,1.63899671467564,-0.20797788360774,-9.21034037197618
"185",1,0,2,-1.28653424323666,3,1,0,0,0,1,0,0,0.00299550897979837,-2.52572864430826,-9.21034037197618
"186",1,1,1,-0.386534243236656,1,0,0,1,0,1,0,0,-0.356674943938732,-3.57198570264244,-9.21034037197618
"188",1,1,1,-1.68653424323666,5,1,0,0,1,0,0,0,1.23779435280145,-0.536827426304991,-9.21034037197618
"191",1,0,2,-1.48653424323666,1,1,0,0,0,1,0,0,2.05649272030143,-1.08730149752224,-9.21034037197618
"192",1,1,1,1.51346575676334,2,1,0,0,1,0,0,0,0.015085637418041,-1.01500670481331,-9.21034037197618
"194",1,0,2,-1.18653424323666,1,1,0,0,0,0,0,1,1.75785791755237,-1.21987636487192,-9.21034037197618
"195",1,1,1,1.11346575676334,1,1,0,0,0,1,0,0,1.21369538647406,-0.879798087480419,-9.21034037197618
"196",1,0,1,-1.88653424323666,1,1,0,0,0,1,0,0,1.61043741276718,-0.654503556967741,-9.21034037197618
"197",1,1,1,-1.08653424323666,5,1,0,0,0,0,0,1,0.53766227771955,-0.36030055137459,-9.21034037197618
"198",1,0,1,-1.78653424323666,1,1,0,0,0,1,0,0,0.955511445027436,0.448795952830179,-9.21034037197618
"199",1,1,1,-0.586534243236656,1,1,0,0,0,1,0,0,1.77664583141801,0.0156325721403347,-9.21034037197618
"200",1,0,1,-1.28653424323666,1,1,0,0,0,0,0,1,1.6129915906334,0.177494985951442,-9.21034037197618
"201",1,1,1,0.313465756763344,1,1,0,0,0,0,1,0,1.61938824328727,-0.457548193245706,-9.21034037197618
"203",1,0,1,-1.38653424323666,1,0,1,0,1,0,0,0,0.825227520917153,-2.03185842951418,-9.21034037197618
"204",1,0,2,0.0134657567633445,1,1,0,0,0,0,0,1,2.484906649788,-0.717064267448128,-9.21034037197618
"206",1,0,1,1.61346575676334,1,1,0,0,0,0,0,1,1.88315289765727,-0.979971834033792,-9.21034037197618
"207",1,1,2,-0.086534243236656,1,1,0,0,0,1,0,0,0.869199124340304,-0.2823761736616,-9.21034037197618
"210",1,0,1,-0.786534243236656,5,1,0,0,1,0,0,0,0.53062825106217,-1.57785848313221,-9.21034037197618
"211",1,0,2,-1.58653424323666,1,1,0,0,0,0,1,0,0.405465108108164,-1.23277246179081,-9.21034037197618
"213",1,0,1,-1.08653424323666,1,1,0,0,0,0,1,0,0.751416088683921,-0.312077229286502,-9.21034037197618
"215",1,0,2,-0.086534243236656,3,0,1,0,0,0,1,0,-0.17197526473981,0.0316197837554555,-9.21034037197618
"216",1,1,1,-0.186534243236656,1,1,0,0,0,0,0,1,3.65369000448809,0.66770904225933,-9.21034037197618
"218",1,1,1,-0.386534243236656,1,1,0,0,0,0,1,0,0.8754687373539,-0.264790534481536,-9.21034037197618
"222",1,1,2,0.813465756763344,3,1,0,0,1,0,0,0,0.246860077931526,-2.83531555214809,-9.21034037197618
"223",1,1,2,1.51346575676334,3,1,0,0,0,0,0,1,1.89085037187229,-0.414859098797225,-9.21034037197618
"225",1,1,2,-1.68653424323666,1,0,1,0,0,1,0,0,1.40732172831197,-1.27323356883588,-9.21034037197618
"227",1,1,1,-0.686534243236656,1,1,0,0,1,0,0,0,1.50407739677627,-0.812249844042251,-9.21034037197618
"228",1,1,1,0.0134657567633445,1,1,0,0,0,0,1,0,2.08567209143047,0.471502505369471,-9.21034037197618
"229",1,1,2,-0.186534243236656,5,0,1,0,0,0,1,0,-0.289283353818755,-1.64105758681456,-9.21034037197618
"230",1,0,2,-1.08653424323666,4,0,1,0,1,0,0,0,0.916290731874155,-0.886529692802304,-9.21034037197618
"231",1,1,1,-0.386534243236656,3,1,0,0,0,0,1,0,2.30258509299405,1.54432856173767,-9.21034037197618
"232",1,1,2,1.31346575676334,2,0,0,1,1,0,0,0,1.82527483523254,-0.388460509292341,-9.21034037197618
"234",1,0,2,-0.986534243236656,1,1,0,0,0,1,0,0,1.16315080980568,-1.68017335488775,-9.21034037197618
"236",1,0,2,-0.986534243236656,3,1,0,0,0,0,1,0,0.0198026272961797,-1.15714224146128,-9.21034037197618
"238",1,1,1,-2.18653424323666,5,1,0,0,0,1,0,0,-0.293834291936979,-1.86846774231272,-9.21034037197618
"240",1,0,1,0.313465756763344,3,1,0,0,0,0,1,0,2.30757263450508,-0.643500240670532,-9.21034037197618
"242",1,0,2,0.313465756763344,3,1,0,0,0,0,1,0,1.25041736256854,-0.292560619902888,-9.21034037197618
"244",1,1,2,-0.186534243236656,3,1,0,0,0,0,0,1,1.7227665977411,-0.925058229300678,-9.21034037197618
"245",1,0,1,-1.58653424323666,1,1,0,0,0,0,1,0,1.53697474070038,-1.55262444974963,-9.21034037197618
"246",1,1,2,0.913465756763344,4,0,1,0,0,1,0,0,0.159905517509622,-1.34002164878921,-9.21034037197618
"248",1,0,2,0.713465756763344,2,0,1,0,1,0,0,0,-0.676093425994118,-1.38359133758177,-9.21034037197618
"249",1,1,2,-1.28653424323666,1,1,0,0,0,0,0,1,2.10413415427021,-1.29996375913832,-9.21034037197618
"252",1,0,1,0.413465756763344,1,0,1,0,0,0,0,1,1.87701931317888,0.182857521472556,-9.21034037197618
"253",1,0,1,-0.086534243236656,3,1,0,0,0,0,1,0,1.6491200575728,-1.04251553986176,-9.21034037197618
"254",1,1,2,1.11346575676334,5,0,1,0,0,1,0,0,-0.885276678344986,-1.36359397559911,-9.21034037197618
"255",1,0,1,-2.18653424323666,1,1,0,0,0,0,0,1,1.46209732453539,-0.927183164615979,-9.21034037197618
"256",1,0,1,-0.386534243236656,5,1,0,0,0,0,0,1,1.38629436111989,-0.293163736021019,-9.21034037197618
"258",1,0,1,0.913465756763344,1,1,0,0,0,0,0,1,2.26176309847379,-0.0388274536899215,-9.21034037197618
"260",1,0,1,-0.086534243236656,1,1,0,0,0,0,1,0,1.54543258245819,-0.10012424886258,-9.21034037197618
"262",1,0,2,1.01346575676334,2,1,0,0,0,1,0,0,1.56861591791385,-0.700440371338622,-9.21034037197618
"263",1,0,1,-1.48653424323666,1,1,0,0,0,0,0,1,2.27297088921786,0.541975392758207,-9.21034037197618
"264",1,1,1,-1.78653424323666,5,1,0,0,0,0,0,1,1.25276296849537,-1.99326384543878,-9.21034037197618
"265",1,0,2,-1.48653424323666,1,0,1,0,0,1,0,0,2.24070968927596,-0.00521356705288743,-9.21034037197618
"266",1,1,1,0.713465756763344,3,1,0,0,0,1,0,0,1.16798286659278,-1.85491226292953,-9.21034037197618
"267",1,1,2,-0.886534243236656,3,0,1,0,0,0,1,0,0.940007258491471,-1.83498015079925,-9.21034037197618
"268",1,1,2,1.21346575676334,3,1,0,0,1,0,0,0,0.302693830072219,-1.66345422666683,-9.21034037197618
"269",1,0,1,0.513465756763344,1,0,1,0,1,0,0,0,1.34905967450966,-0.857314526773858,-9.21034037197618
"270",1,0,1,-1.98653424323666,5,1,0,0,0,0,0,1,1.19392246847243,0.41941184532112,-9.21034037197618
"271",1,1,1,-0.986534243236656,3,1,0,0,0,0,1,0,0.435282776517347,-2.133996317341,-9.21034037197618
"274",1,0,2,-2.08653424323666,5,0,0,1,0,0,1,0,1.30138985402945,-0.337082422746908,-9.21034037197618
"276",1,1,2,-1.48653424323666,5,0,1,0,1,0,0,0,-0.183922838160928,-1.35376262321085,-9.21034037197618
"277",1,0,1,-1.28653424323666,1,1,0,0,0,1,0,0,1.6094379124341,0.00132412296213132,-9.21034037197618
"280",1,1,1,-0.486534243236656,1,1,0,0,0,1,0,0,0.899348011143843,0.842658542517845,-9.21034037197618
"282",1,0,1,-0.486534243236656,1,1,0,0,0,1,0,0,1.56653041142282,0.297052807153724,-9.21034037197618
"283",1,0,2,0.713465756763344,3,1,0,0,0,0,1,0,1.37523341376047,-0.929544855997091,-9.21034037197618
"284",1,1,1,1.51346575676334,1,0,1,0,0,0,1,0,-0.0202027073175195,-1.28247503248089,-9.21034037197618
"285",1,1,1,-1.88653424323666,1,1,0,0,1,0,0,0,0.504405055963068,-0.791090824890072,-9.21034037197618
"286",1,1,2,-0.486534243236656,4,1,0,0,0,1,0,0,0.254332092770227,-2.08505728046547,-9.21034037197618
"287",1,1,1,0.0134657567633445,1,1,0,0,0,0,0,1,1.88236161391034,0.184943117498906,-9.21034037197618
"289",1,0,1,0.0134657567633445,1,0,1,0,0,1,0,0,0.0677521020508185,-1.61344593383164,-9.21034037197618
"290",1,1,1,0.413465756763344,1,1,0,0,0,0,0,1,2.15065694151988,-0.803445801950779,-9.21034037197618
"292",1,0,1,-1.48653424323666,1,1,0,0,0,1,0,0,1.38629436111989,-1.90756319251619,-9.21034037197618
"293",1,0,1,0.213465756763344,1,1,0,0,1,0,0,0,-0.22314355131421,-1.66989586376583,-9.21034037197618
"295",1,1,1,0.913465756763344,1,0,1,0,0,1,0,0,2.08599502064968,0.0691061983985478,-9.21034037197618
"297",1,0,1,-1.38653424323666,3,0,1,0,0,0,0,1,1.33500106673234,-0.964081404451762,-9.21034037197618
"298",1,1,2,1.31346575676334,1,1,0,0,0,1,0,0,1.30833281965018,-0.185546752149649,-9.21034037197618
"299",1,0,2,1.01346575676334,2,0,1,0,0,1,0,0,-0.0521357544205285,-0.705341226660651,-9.21034037197618
"300",1,0,2,1.11346575676334,5,1,0,0,0,0,0,1,2.07987894600462,0.654800817051584,-9.21034037197618
"301",1,1,2,1.11346575676334,1,1,0,0,1,0,0,0,0.300845058978062,-1.42337336936131,-9.21034037197618
"302",1,0,1,-1.28653424323666,1,1,0,0,0,0,0,1,1.82567768743152,-0.430394145519681,-9.21034037197618
"303",1,1,1,-1.78653424323666,5,0,1,0,0,0,0,1,2.32238772029023,-0.5444777237987,-9.21034037197618
"304",1,0,1,-0.286534243236656,3,1,0,0,0,0,0,1,1.92278773163446,-0.186483722601253,-9.21034037197618
"305",1,0,1,1.31346575676334,1,1,0,0,0,0,1,0,1.98547420985145,-1.05044137333653,-9.21034037197618
"306",1,0,1,1.41346575676334,1,1,0,0,0,0,0,1,2.75110969056266,1.20753081708477,-9.21034037197618
"307",1,1,1,1.41346575676334,1,1,0,0,0,0,0,1,2.31387116501101,-0.295221529531325,-9.21034037197618
"310",1,1,2,-0.386534243236656,4,0,1,0,1,0,0,0,0.916290731874155,-1.97598283331161,-9.21034037197618
"311",1,0,2,-2.18653424323666,5,1,0,0,0,0,1,0,0.449800921928216,0.767639900117463,-9.21034037197618
"312",1,1,2,-1.98653424323666,1,0,1,0,0,0,0,1,2.24070968927596,-1.21326585123753,-9.21034037197618
"314",1,0,1,1.51346575676334,1,1,0,0,1,0,0,0,-0.286349627218002,-2.02738054205338,-9.21034037197618
"317",1,0,1,0.213465756763344,5,0,1,0,0,0,0,1,1.45861502269952,0.0679389830081929,-9.21034037197618
"318",1,1,2,-0.586534243236656,3,1,0,0,0,0,0,1,0.553885113226438,-1.73188807219066,-9.21034037197618
"319",1,1,1,0.513465756763344,1,1,0,0,0,1,0,0,2.00341056789695,-1.30874708444599,-9.21034037197618
"320",1,0,2,-0.186534243236656,4,0,1,0,0,0,1,0,2.16332302566054,-1.51034702488421,-9.21034037197618
"321",1,0,1,-0.986534243236656,1,1,0,0,1,0,0,0,1.7227665977411,-1.0807478030616,-9.21034037197618
"322",1,0,2,1.51346575676334,1,0,1,0,0,1,0,0,0.0550562057480784,-0.591023899095103,-9.21034037197618
